source,product_type,app_key,app_name,unified_category,play_category_clean,section,review_count,score,ratings_count,downloads
sealuzh_app_reviews,App,org.michaelevans.nightmodeenabler,Nightmodeenabler,Open Source / Developer,,,462,,,
sealuzh_app_reviews,App,org.evilsoft.pathfinder.reference,Reference,Open Source / Developer,,,409,,,
sealuzh_app_reviews,App,github.daneren2005.dsub,Dsub,Open Source / Developer,,,405,,,
sealuzh_app_reviews,App,org.connectbot,Connectbot,Open Source / Developer,,,403,,,
sealuzh_app_reviews,App,org.dsandler.apps.markers,Markers,Open Source / Developer,,,400,,,
sealuzh_app_reviews,App,org.kde.kdeconnect_tp,KDE Connect,Open Source / Developer,,,374,,,
sealuzh_app_reviews,App,org.transdroid.lite,Lite,Open Source / Developer,,,288,,,
sealuzh_app_reviews,App,org.thialfihar.android.apg,Apg,Open Source / Developer,,,249,,,
sealuzh_app_reviews,App,org.odk.collect.android,Android,Open Source / Developer,,,238,,,
sealuzh_app_reviews,App,com.github.wdkapps.fillup,Fillup,Open Source / Developer,,,211,,,
sealuzh_app_reviews,App,org.scoutant.cc,Cc,Open Source / Developer,,,205,,,
sealuzh_app_reviews,App,com.github.andlyticsproject,Andlyticsproject,Open Source / Developer,,,166,,,
sealuzh_app_reviews,App,org.servalproject,Servalproject,Open Source / Developer,,,143,,,
sealuzh_app_reviews,App,org.openintents.safe,Safe,Open Source / Developer,,,139,,,
sealuzh_app_reviews,App,org.helllabs.android.xmp,Xmp,Open Source / Developer,,,133,,,
sealuzh_app_reviews,App,org.linphone,Linphone,Open Source / Developer,,,131,,,
sealuzh_app_reviews,App,org.androidsoft.app.permission,Permission,Open Source / Developer,,,120,,,
sealuzh_app_reviews,App,org.brandroid.openmanager,Openmanager,Open Source / Developer,,,118,,,
sealuzh_app_reviews,App,org.sipdroid.sipua,Sipua,Open Source / Developer,,,114,,,
sealuzh_app_reviews,App,org.cyanogenmod.great.freedom,Freedom,Open Source / Developer,,,109,,,
sealuzh_app_reviews,App,com.github.premnirmal.tickerwidget,Tickerwidget,Open Source / Developer,,,107,,,
sealuzh_app_reviews,App,org.tint,Tint,Open Source / Developer,,,100,,,
sealuzh_app_reviews,App,com.simplemobiletools.filemanager,Filemanager,Open Source / Developer,,,97,,,
sealuzh_app_reviews,App,org.yuttadhammo.BodhiTimer,Bodhitimer,Open Source / Developer,,,95,,,
sealuzh_app_reviews,App,com.commit451.gitlab,Gitlab,Open Source / Developer,,,94,,,
sealuzh_app_reviews,App,org.sufficientlysecure.keychain,Keychain,Open Source / Developer,,,93,,,
sealuzh_app_reviews,App,org.yaaic,Yaaic,Open Source / Developer,,,86,,,
sealuzh_app_reviews,App,org.mysociety.FixMyStreet,Fixmystreet,Open Source / Developer,,,77,,,
sealuzh_app_reviews,App,org.scid.android,Android,Open Source / Developer,,,77,,,
sealuzh_app_reviews,App,org.scoutant.blokish,Blokish,Open Source / Developer,,,76,,,
sealuzh_app_reviews,App,org.yuttadhammo.tipitaka,Tipitaka,Open Source / Developer,,,70,,,
sealuzh_app_reviews,App,com.yassirh.digitalocean,Digitalocean,Open Source / Developer,,,67,,,
sealuzh_app_reviews,App,org.totschnig.myexpenses,Myexpenses,Open Source / Developer,,,66,,,
sealuzh_app_reviews,App,com.github.quarck.calnotify,Calnotify,Open Source / Developer,,,57,,,
sealuzh_app_reviews,App,org.nick.wwwjdic,Wwwjdic,Open Source / Developer,,,56,,,
sealuzh_app_reviews,App,org.qii.weiciyuan,Weiciyuan,Open Source / Developer,,,56,,,
sealuzh_app_reviews,App,org.yaxim.androidclient,Androidclient,Open Source / Developer,,,48,,,
sealuzh_app_reviews,App,org.ligi.fast,Fast,Open Source / Developer,,,43,,,
sealuzh_app_reviews,App,org.jfedor.frozenbubble,Frozenbubble,Open Source / Developer,,,40,,,
sealuzh_app_reviews,App,org.mozilla.mozstumbler,Mozstumbler,Open Source / Developer,,,39,,,
sealuzh_app_reviews,App,org.jsl.wfwt,Wfwt,Open Source / Developer,,,38,,,
sealuzh_app_reviews,App,org.jessies.dalvikexplorer,Dalvikexplorer,Open Source / Developer,,,34,,,
sealuzh_app_reviews,App,org.sickstache,Sickstache,Open Source / Developer,,,34,,,
sealuzh_app_reviews,App,org.sagemath.droid,Droid,Open Source / Developer,,,33,,,
sealuzh_app_reviews,App,org.tomdroid,Tomdroid,Open Source / Developer,,,33,,,
sealuzh_app_reviews,App,org.andglkmod.hunkypunk,Hunkypunk,Open Source / Developer,,,30,,,
sealuzh_app_reviews,App,org.primftpd,Primftpd,Open Source / Developer,,,30,,,
sealuzh_app_reviews,App,me.sheimi.sgit,Sgit,Open Source / Developer,,,29,,,
sealuzh_app_reviews,App,org.iilab.pb,Pb,Open Source / Developer,,,25,,,
sealuzh_app_reviews,App,org.kost.nmap.android.networkmapper,Networkmapper,Open Source / Developer,,,25,,,
sealuzh_app_reviews,App,org.ametro,Ametro,Open Source / Developer,,,23,,,
sealuzh_app_reviews,App,org.mariotaku.twidere.extension.twitlonger,Twitlonger,Open Source / Developer,,,23,,,
sealuzh_app_reviews,App,org.happysanta.gd,Gd,Open Source / Developer,,,21,,,
sealuzh_app_reviews,App,org.traccar.client,Client,Open Source / Developer,,,20,,,
sealuzh_app_reviews,App,org.ligi.vaporizercontrol,Vaporizercontrol,Open Source / Developer,,,18,,,
sealuzh_app_reviews,App,rs.pedjaapps.alogcatroot.app,App,Open Source / Developer,,,17,,,
sealuzh_app_reviews,App,org.androidsoft.coloring,Coloring,Open Source / Developer,,,16,,,
sealuzh_app_reviews,App,org.tamanegi.atmosphere,Atmosphere,Open Source / Developer,,,16,,,
sealuzh_app_reviews,App,com.termux.api,Api,Open Source / Developer,,,14,,,
sealuzh_app_reviews,App,org.numixproject.iconsubmit,Iconsubmit,Open Source / Developer,,,13,,,
sealuzh_app_reviews,App,org.wheelmap.android.online,Online,Open Source / Developer,,,13,,,
sealuzh_app_reviews,App,com.github.grimpy.botifier,Botifier,Open Source / Developer,,,12,,,
sealuzh_app_reviews,App,com.google.android.gms,Google Play Services,Other,,,103535,,,
sealuzh_app_reviews,App,com.frostwire.android,FrostWire,Other,,,8867,,,
sealuzh_app_reviews,App,com.google.android.marvin.talkback,Talkback,Other,,,7807,,,
sealuzh_app_reviews,App,com.google.android.stardroid,Stardroid,Other,,,2861,,,
sealuzh_app_reviews,App,com.google.zxing.client.android,Android,Other,,,2566,,,
sealuzh_app_reviews,App,com.achep.acdisplay,Acdisplay,Other,,,2479,,,
sealuzh_app_reviews,App,com.opendoorstudios.ds4droid,Ds4Droid,Other,,,2362,,,
sealuzh_app_reviews,App,com.google.android.diskusage,Diskusage,Other,,,2343,,,
sealuzh_app_reviews,App,net.nurik.roman.muzei,Muzei,Other,,,2239,,,
sealuzh_app_reviews,App,com.ringdroid,Ringdroid,Other,,,2203,,,
sealuzh_app_reviews,App,com.tmarki.comicmaker,Comicmaker,Other,,,2091,,,
sealuzh_app_reviews,App,com.koushikdutta.superuser,Superuser,Other,,,1920,,,
sealuzh_app_reviews,App,com.danvelazco.fbwrapper,Fbwrapper,Other,,,1394,,,
sealuzh_app_reviews,App,com.seb.SLWP,Slwp,Other,,,1147,,,
sealuzh_app_reviews,App,com.ihunda.android.binauralbeat,Binauralbeat,Other,,,1095,,,
sealuzh_app_reviews,App,ro.weednet.contactssync,Contactssync,Other,,,1081,,,
sealuzh_app_reviews,App,com.gpl.rpg.AndorsTrail,Andorstrail,Other,,,1058,,,
sealuzh_app_reviews,App,ru.gelin.android.sendtosd,Sendtosd,Other,,,770,,,
sealuzh_app_reviews,App,mohammad.adib.roundr,Roundr,Other,,,694,,,
sealuzh_app_reviews,App,info.papdt.blackblub,Blackblub,Other,,,660,,,
sealuzh_app_reviews,App,com.catchingnow.tinyclipboardmanager,Tinyclipboardmanager,Other,,,653,,,
sealuzh_app_reviews,App,com.ds.avare,Avare,Other,,,619,,,
sealuzh_app_reviews,App,com.eleybourn.bookcatalogue,Bookcatalogue,Other,,,615,,,
sealuzh_app_reviews,App,com.dozuki.ifixit,Ifixit,Other,,,574,,,
sealuzh_app_reviews,App,com.mattgmg.miracastwidget,Miracastwidget,Other,,,521,,,
sealuzh_app_reviews,App,com.manor.currentwidget,Currentwidget,Other,,,515,,,
sealuzh_app_reviews,App,com.olam,Olam,Other,,,507,,,
sealuzh_app_reviews,App,com.daviancorp.android.mh4udatabase,Mh4Udatabase,Other,,,488,,,
sealuzh_app_reviews,App,com.better.alarm,Alarm,Other,,,413,,,
sealuzh_app_reviews,App,giraffine.dimmer,Dimmer,Other,,,352,,,
sealuzh_app_reviews,App,de.mangelow.network,Network,Other,,,331,,,
sealuzh_app_reviews,App,simple.reboot.com,Com,Other,,,329,,,
sealuzh_app_reviews,App,com.gelakinetic.mtgfam,Mtgfam,Other,,,324,,,
sealuzh_app_reviews,App,com.ghstudios.android.mhgendatabase,Mhgendatabase,Other,,,324,,,
sealuzh_app_reviews,App,com.jefftharris.passwdsafe,Passwdsafe,Other,,,324,,,
sealuzh_app_reviews,App,net.somethingdreadful.MAL,Mal,Other,,,304,,,
sealuzh_app_reviews,App,com.easytarget.micopi,Micopi,Other,,,297,,,
sealuzh_app_reviews,App,uk.org.ngo.squeezer,Squeezer,Other,,,294,,,
sealuzh_app_reviews,App,jackpal.androidterm,Androidterm,Other,,,293,,,
sealuzh_app_reviews,App,com.pilot51.voicenotify,Voicenotify,Other,,,292,,,
sealuzh_app_reviews,App,net.sourceforge.subsonic.androidapp,Androidapp,Other,,,285,,,
sealuzh_app_reviews,App,net.minetest.minetest,Minetest,Other,,,271,,,
