source,product_type,app_key,app_name,unified_category,play_category_clean,section,review_count,score,ratings_count,downloads
trustpilot,Company / Service,www.gear4music.com,www.gear4music.com,Entertainment & Media,Media & Publishing,,100,,,
trustpilot,Company / Service,www.getmein.com,www.getmein.com,Entertainment & Media,Media & Publishing,,100,,,
trustpilot,Company / Service,www.gigsandtours.com,www.gigsandtours.com,Entertainment & Media,Events & Entertainment,,100,,,
trustpilot,Company / Service,www.hachettepartworks.com,www.hachettepartworks.com,Entertainment & Media,Hobbies & Crafts,,100,,,
trustpilot,Company / Service,www.heinnie.com,www.heinnie.com,Entertainment & Media,Hobbies & Crafts,,100,,,
trustpilot,Company / Service,www.hmv.com,www.hmv.com,Entertainment & Media,Media & Publishing,,100,,,
trustpilot,Company / Service,www.hobbycraft.co.uk,www.hobbycraft.co.uk,Entertainment & Media,Hobbies & Crafts,,100,,,
trustpilot,Company / Service,www.hotroxuk.com,www.hotroxuk.com,Entertainment & Media,Hobbies & Crafts,,100,,,
trustpilot,Company / Service,www.incrystals.co.uk,www.incrystals.co.uk,Entertainment & Media,Media & Publishing,,100,,,
trustpilot,Company / Service,www.isubscribe.co.uk,www.isubscribe.co.uk,Entertainment & Media,Media & Publishing,,100,,,
trustpilot,Company / Service,www.juno.co.uk,www.juno.co.uk,Entertainment & Media,Media & Publishing,,100,,,
trustpilot,Company / Service,www.londontheatre.co.uk,www.londontheatre.co.uk,Entertainment & Media,Events & Entertainment,,100,,,
trustpilot,Company / Service,www.lovehoney.co.uk,www.lovehoney.co.uk,Entertainment & Media,Events & Entertainment,,100,,,
trustpilot,Company / Service,www.lovetheatre.com,www.lovetheatre.com,Entertainment & Media,Events & Entertainment,,100,,,
trustpilot,Company / Service,www.modelsport.co.uk,www.modelsport.co.uk,Entertainment & Media,Hobbies & Crafts,,100,,,
trustpilot,Company / Service,www.photobox.co.uk,www.photobox.co.uk,Entertainment & Media,Media & Publishing,,100,,,
trustpilot,Company / Service,www.redletterdays.co.uk,www.redletterdays.co.uk,Entertainment & Media,Events & Entertainment,,100,,,
